user,nb_emails,nb_emails_sent,nb_emails_viewed,nb_external,nb_bcc,nb_external_with_attachment,nb_after_hours_or_weekend,nb_emails_has_suspicious_content,email_external_ratio,suspicious_content_ratio,bcc_email_ratio,external_email_with_attachment_ratio,after_hours_or_weekend_ratio,max_zscore_emails,max_zscore_emails_sent,avg_emails_per_week,avg_size_sent_email,nb_emails_last_month,nb_activity_email_after_leaving,nb_file_events,copy_ratio,write_ratio,delete_ratio,copy_to_removable_ratio,write_to_removable_ratio,from_removable_ratio,unique_files_ratio,events_per_file,pc_usage_ratio,file_off_hours_ratio,suspicious_file_content_ratio,open_then_copy_ratio,write_then_delete_ratio,copy_then_delete_ratio,max_zscore_file_activity,nb_file_last_month,nb_file_after_leaving,average_session_duration,session_duration_variability,nb_sessions,nb_short_sessions,ratio_short_sessions,used_multi_pc_simultaneously,nb_logon,nb_logoff,nb_pc_used,nb_pc_used_logon,nb_after_hours_logon,unclosed_session_ratio,after_hours_logon_ratio,max_zscore_logon,max_zscore_logon_after_hours,nb_logon_last_month,nb_logon_after_leaving,nb_access_decoy_file,nb_pc_decoy_file,ocean_risk_score,device_con_duration_avg,device_con_duration_std,ratio_short_device_conn_interval,nb_device_conn_last_month,avg_device_conn_per_week,max_zscore_device_week,avg_zscore_device_week,nb_device_conn_after_hours,ratio_device_conn_after_hours,nb_device_activity_after_leaving
LCP0344,392,131,261,149,0,41,35,23,0.38010204081632654,0.058673469387755105,0.0,0.10459183673469388,0.08928571428571429,2.0,1.8103633449169363,5.297297297297297,474880.74809160305,0,0,9976,0.4420609462710505,0.13773055332798717,0.21952686447473937,0.49047619047619045,1.0,0.5613472333600642,0.2636327185244587,3.7931558935361216,0.00010024057738572574,0.08771050521251002,0.0638532477947073,0.08956916099773243,0.24017467248908297,0.23129251700680273,1.7164988676176514,0,0,9.116666666666667,0,1,0,0.0,0,728,402,1,1,0,0.4478021978021978,0.0,1.942856001095755,0.0,0,0.0,839,1,3.5561842105263155,8.46681307773435,9.457349349938163,0.0893355667225014,208.0,46.810810810810814,2.2759570907495803,-4.800964430811488e-16,0.0,0.0,0
LCW0047,3834,1371,2463,1469,0,491,0,383,0.383150756390193,0.09989567031820552,0.0,0.12806468440271257,0.0,0.0,2.42589784125202,51.810810810810814,879023.288110868,0,0,3037,0.3595653605531775,0.09219624629568653,0.17846559104379323,0.4880952380952381,1.0,0.44748106684227856,0.37701679288771817,2.652401746724891,0.14948962792229173,0.5429700362199539,0.0842937108989134,0.07142857142857142,0.24285714285714285,0.24175824175824176,3.0031877851447617,0,0,8.45021505376344,7,31,0,0.0,1,1708,1420,931,931,739,0.1686182669789227,0.43266978922716626,1.385254339953256,1.9012950231907608,0,0.0,865,190,0.0,0.036812835445928976,0.0420829820792153,0.9146968139773896,62.0,13.534246575342467,1.9299032314789162,-2.5246167409284384e-16,684.0,0.6923076923076923,0
LDB3304,452,179,273,154,87,23,98,37,0.3407079646017699,0.08185840707964602,0.19247787610619468,0.05088495575221239,0.2168141592920354,0.8971144771715659,2.2829391915365935,6.026666666666666,339903.843575419,0,0,441,0.3219954648526077,0.20634920634920634,0.1746031746031746,0.352112676056338,1.0,0.5034013605442177,0.5895691609977324,1.6961538461538461,0.0022675736961451248,0.23809523809523808,0.05215419501133787,0.07746478873239436,0.10989010989010989,0.07042253521126761,3.0333701880177917,0,0,10.233333333333333,0,1,0,0.0,0,824,465,1,1,0,0.4356796116504854,0.0,1.4142418758071826,0.0,0,0.0,78,1,0.21607894736842118,9.347792874396136,9.76646473606435,0.08695652173913043,18.0,6.986486486486487,2.0827654920870184,-1.5603134400137336e-16,0.0,0.0,0
LDN2514,3150,1099,2051,1226,0,402,0,502,0.3892063492063492,0.15936507936507938,0.0,0.12761904761904763,0.0,0.0,2.199913844842766,42.567567567567565,896990.5177434031,0,0,332,0.3704819277108434,0.11746987951807229,0.20180722891566266,0.4878048780487805,1.0,0.5,0.44879518072289154,2.228187919463087,0.0030120481927710845,0.0,0.018072289156626505,0.056910569105691054,0.23076923076923078,0.13008130081300814,3.449430100624316,0,0,4.627916666666667,0,2,0,0.0,1,787,501,108,108,24,0.3634053367217281,0.030495552731893267,1.1239467771163008,2.0,0,0.0,67,1,0.6297409539473683,2.5382357357357357,5.077104143179816,0.21621621621621623,8.0,2.0952380952380953,2.599296139447574,-1.0815863196249045e-16,0.0,0.0,0
LEB1764,3803,1290,2513,1230,626,456,0,224,0.32342887194320274,0.0589008677359979,0.1646068892979227,0.11990533789113858,0.0,0.0,2.205933044635057,51.391891891891895,710227.8,0,0,2662,0.43726521412471825,0.11081893313298272,0.2129977460555973,0.47508591065292094,1.0,0.5514650638617581,0.4459053343350864,2.2426284751474306,0.1821938392186326,0.6728024042073629,0.058226897069872274,0.06872852233676977,0.2542372881355932,0.211340206185567,2.6987746113205593,0,0,8.971510416666666,5,16,0,0.0,1,1722,1458,962,962,733,0.15331010452961671,0.4256678281068525,1.783612282453101,2.2070466702153277,0,0.0,346,192,2.0236677631578943,0.037936346132064785,0.04383586876646405,0.8960244648318043,56.0,13.513513513513514,2.2855218624551723,-1.3202652184731592e-16,675.0,0.675,0
LER3942,346,115,231,117,0,43,0,16,0.33815028901734107,0.046242774566473986,0.0,0.12427745664739884,0.0,0.0,2.727986492185399,4.675675675675675,808054.6521739131,0,0,2797,0.44404719342152305,0.12012870933142653,0.22810153736145872,0.4669887278582931,1.0,0.5813371469431534,0.24240257418662853,4.125368731563422,0.0003575259206292456,0.0,0.023954236682159458,0.10064412238325282,0.22023809523809523,0.23832528180354268,2.5336962471828617,0,0,9.018586142322098,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,255,1,7.385921052631579,8.051190025252525,8.967193533865963,0.022727272727272728,28.0,5.3108108108108105,3.2573496354038083,1.2902591907805872e-16,0.0,0.0,0
LFR0075,1051,366,685,405,192,155,0,88,0.38534728829686016,0.08372978116079924,0.18268315889628925,0.14747859181731685,0.0,0.0,2.0145973678306843,14.202702702702704,895776.543715847,0,0,3204,0.316167290886392,0.19225967540574282,0.21067415730337077,0.32477788746298125,1.0,0.5343320848938826,0.4637952559300874,2.1561238223418573,0.00031210986267166043,0.0,0.03870162297128589,0.087857847976308,0.16071428571428573,0.2063178677196446,2.519006023422452,0,0,8.0,0,2,0,0.0,0,637,356,1,1,0,0.4411302982731554,0.0,0.7390964247842977,0.0,0,0.0,547,1,2.6058799342105257,10.536301247771837,9.445354273204185,0.0213903743315508,44.0,9.756756756756756,2.4562628077146442,2.4604942707908875e-16,0.0,0.0,0
LGR3119,3074,1071,2003,1061,0,151,0,280,0.345152895250488,0.09108653220559532,0.0,0.04912166558230319,0.0,0.1742448789748761,2.383933729304702,41.54054054054054,217607.36321195145,0,0,322,0.43167701863354035,0.09627329192546584,0.21428571428571427,0.4748201438848921,1.0,0.577639751552795,0.4472049689440994,2.236111111111111,0.003105590062111801,0.0,0.009316770186335404,0.10071942446043165,0.22580645161290322,0.16546762589928057,4.491569369411632,0,0,9.366666666666667,0,1,0,0.0,1,668,398,39,39,0,0.4041916167664671,0.0,2.0141770558426693,0.0,0,0.0,39,1,0.13154728618421066,4.568761022927689,7.38780209264697,0.07936507936507936,2.0,2.1186440677966103,3.260935192158817,-1.3548484368306996e-16,0.0,0.0,0
LIC0203,3123,1064,2059,1169,0,277,0,226,0.3743195645212936,0.07236631444124239,0.0,0.08869676593019532,0.0,0.0,1.469260909941926,42.2027027027027,541970.2631578947,0,0,304,0.3618421052631579,0.10526315789473684,0.14473684210526316,0.42727272727272725,1.0,0.4605263157894737,0.3717105263157895,2.690265486725664,0.003289473684210526,0.0,0.02631578947368421,0.08181818181818182,0.1875,0.1,2.9654466837446214,0,0,8.166666666666666,0,1,0,0.0,1,690,407,51,51,0,0.4101449275362319,0.0,1.358519662998039,0.0,0,0.0,85,1,5.067845394736842,2.718715651135006,5.813915730500978,0.16129032258064516,5.0,2.5806451612903225,2.5337185117597687,6.80459273157354e-17,0.0,0.0,0
LJC0191,3445,1228,2217,1213,602,205,668,363,0.3521044992743106,0.10537010159651669,0.17474600870827287,0.059506531204644414,0.19390420899854863,0.8617862309724243,1.648682446317011,51.417910447761194,241650.43973941368,27,27,6910,0.4560057887120116,0.11939218523878437,0.22329956584659913,0.488416375753729,1.0,0.5691751085383502,0.15296671490593344,6.537369914853358,0.0001447178002894356,0.19565846599131692,0.01808972503617945,0.09393843224373215,0.2872727272727273,0.24468422722945096,2.113662018543293,65,65,8.090972222222222,2,2,0,0.0,1,797,481,81,81,0,0.39648682559598497,0.0,1.935900748816536,0.0,11,11.0,613,1,1.267223684210527,12.394780701754385,8.40747214759791,0.017543859649122806,0.0,6.4393939393939394,1.9480369229938654,-2.0185873175002847e-17,0.0,0.0,14
LLH3157,3109,1040,2069,1144,521,365,0,261,0.3679639755548408,0.08394982309424252,0.16757799935670634,0.11740109359922805,0.0,0.0,2.0209753683131515,42.013513513513516,715256.9673076923,0,0,2861,0.44529884655714785,0.12023767913317022,0.22264942327857393,0.46467817896389324,1.0,0.5662355819643481,0.32156588605382735,3.109782608695652,0.0003495281370150297,0.0,0.06710940230688571,0.07692307692307693,0.18895348837209303,0.1781789638932496,1.54562821061068,0,0,10.007166666666667,7,5,0,0.0,1,751,472,101,101,0,0.3715046604527297,0.0,1.8826473413475673,0.0,0,0.0,305,1,0.534325657894737,10.003810835629018,9.632301929614222,0.04132231404958678,61.0,14.554054054054054,2.08118676085717,-1.200241107702872e-16,0.0,0.0,0
LLT0291,3853,1377,2476,1102,687,279,652,291,0.28601090059693746,0.07552556449519855,0.17830262133402544,0.0724111082273553,0.169218790552816,0.8791280994937226,2.178521508029974,51.373333333333335,686794.5591866376,0,0,10354,0.4326830210546649,0.11869808769557659,0.23787908054858026,0.4660714285714286,1.0,0.5838323353293413,0.20658682634730538,4.840579710144928,9.658103148541626e-05,0.17626038246088468,0.038922155688622756,0.09888392857142857,0.2660699755899105,0.25870535714285714,1.1957857168024117,0,0,7.444305555555556,1,506,0,0.0,0,506,506,1,1,57,0.0,0.11264822134387352,2.0140403710475105,2.0,0,0.0,992,1,0.4669736842105261,10.490903242807539,9.545910192404238,0.04631696428571429,210.0,46.50666666666667,1.515690332024682,-1.1842378929335003e-16,44.0,0.01261467889908257,0
LMH3831,4859,1690,3169,1818,790,486,0,355,0.37415105988886604,0.07306030047334842,0.1625848940111134,0.10002058036633052,0.0,0.0,2.438106590861938,65.66216216216216,605408.2568047338,0,0,434,0.39400921658986177,0.10829493087557604,0.16129032258064516,0.4678362573099415,1.0,0.45852534562211983,0.4815668202764977,2.076555023923445,0.002304147465437788,0.0,0.03225806451612903,0.029239766081871343,0.1276595744680851,0.08771929824561403,3.0419183458299015,0,0,11.316666666666666,0,1,0,0.0,0,633,356,1,1,0,0.43759873617693523,0.0,0.6878619545332847,0.0,0,0.0,108,1,2.0605263157894735,10.816886064950582,8.668207692124055,0.02541544477028348,182.0,41.71621621621622,0.8093530574036394,-2.6405304369463184e-16,0.0,0.0,0
LMM3366,5238,1842,3396,2212,913,797,0,385,0.42229858724704084,0.07350133638793432,0.17430316914852997,0.1521573119511264,0.0,0.0,2.2011248903077822,70.78378378378379,674160.3300760044,0,0,3197,0.24929621520175163,0.1895527056615577,0.1520175164216453,0.38268506900878296,1.0,0.4000625586487332,0.3806693775414451,2.626951520131471,0.00031279324366593683,0.0,0.04973412574288395,0.07528230865746549,0.11221122112211221,0.23212045169385195,2.5300656558737558,0,0,10.15,0,1,0,0.0,1,659,374,18,18,0,0.4324734446130501,0.0,1.3754829766813474,0.0,0,0.0,1007,1,1.4563421052631578,7.655609118086696,8.408629377034625,0.04484304932735426,25.0,5.013513513513513,2.532638636602429,1.770355633861736e-16,0.0,0.0,0
LNM1879,3099,1098,2001,1099,530,389,0,212,0.3546305259761213,0.06840916424653114,0.17102291061632785,0.12552436269764441,0.0,0.0,1.93015990046921,41.87837837837838,807236.2331511839,0,0,3373,0.30358731099911057,0.16394900681885563,0.19211384524162467,0.3466796875,1.0,0.4933293803735547,0.4046842573376816,2.471062271062271,0.0002964719833975689,0.0,0.051289653127779423,0.0810546875,0.19891500904159132,0.2021484375,1.8673791654823775,0,0,9.028860294117647,0,272,0,0.0,0,355,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,801,1,1.8757894736842107,4.630057557557557,7.798395629459327,0.12012012012012012,37.0,9.797297297297296,2.69880917265817,3.240650990797754e-16,0.0,0.0,0
LOP1708,4860,1659,3201,1555,0,436,0,378,0.31995884773662553,0.07777777777777778,0.0,0.0897119341563786,0.0,0.11468496306924944,1.92600734964666,65.67567567567568,660301.5961422544,0,0,2026,0.4442250740375123,0.11352418558736427,0.21618953603158933,0.4688888888888889,1.0,0.5602171767028628,0.3005923000987167,3.3267651888341545,0.0004935834155972359,0.0,0.05873642645607108,0.08555555555555555,0.2391304347826087,0.22333333333333333,2.0816829848412266,0,0,7.392210495455878,1,379,0,0.0,1,379,379,23,23,0,0.0,0.0,2.0,0.0,0,0.0,239,1,0.44763157894736844,9.633251133786848,9.24205854646767,0.015306122448979591,19.0,5.3108108108108105,2.4389162453573436,1.3802772738583027e-16,0.0,0.0,0
LPC2011,3128,1102,2026,1211,555,392,0,297,0.38714833759590794,0.09494884910485933,0.17742966751918157,0.12531969309462915,0.0,0.0,1.9663321610778686,42.270270270270274,651305.9364791289,0,0,640,0.434375,0.1078125,0.221875,0.4712230215827338,1.0,0.5765625,0.625,1.6,0.0015625,0.0,0.0296875,0.0539568345323741,0.07246376811594203,0.11510791366906475,2.756819681968656,0,0,10.065823970037453,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,71,1,1.3515526315789477,11.437413974257947,8.558879947720792,0.0035460992907801418,181.0,41.54054054054054,0.8093226554425041,6.00120553851436e-17,0.0,0.0,0
LPH3918,347,128,219,95,74,49,0,36,0.2737752161383285,0.1037463976945245,0.2132564841498559,0.14121037463976946,0.0,0.0,2.0,4.6891891891891895,1510619.3828125,0,0,1626,0.44218942189421895,0.12853628536285364,0.23124231242312424,0.4520166898470097,1.0,0.5756457564575646,0.4022140221402214,2.4862385321100917,0.0006150061500615006,0.0,0.024600246002460024,0.06675938803894298,0.1291866028708134,0.18915159944367177,2.5341887103490217,0,0,9.122222222222222,0,3,0,0.0,1,652,377,20,20,0,0.4217791411042945,0.0,1.4475575319753575,0.0,0,0.0,156,1,5.1553125,9.061416564165642,8.683971012130693,0.02952029520295203,39.0,9.432432432432432,1.6242852157468266,3.720747433878903e-16,0.0,0.0,0
LQW1314,4205,1452,2753,1445,1063,458,696,351,0.3436385255648038,0.08347205707491082,0.25279429250891794,0.1089179548156956,0.16551724137931034,0.9642294000244556,1.5383385353401375,56.06666666666667,565059.2348484849,0,0,542,0.4446494464944649,0.11254612546125461,0.21033210332103322,0.44813278008298757,1.0,0.5571955719557196,0.4040590405904059,2.4748858447488584,0.0018450184501845018,0.24169741697416974,0.04428044280442804,0.058091286307053944,0.13114754098360656,0.17012448132780084,3.844044775454976,0,0,8.988888888888889,0,3,0,0.0,1,795,454,25,25,0,0.4289308176100629,0.0,1.3526530706985918,0.0,0,0.0,71,1,1.7673157894736842,4.390861625514403,7.393773319981002,0.14814814814814814,6.0,2.8088235294117645,2.7747135389612403,9.55118337361348e-17,0.0,0.0,0
LRM1362,3106,1077,2029,1193,0,395,0,318,0.3840952994204765,0.10238248551191242,0.0,0.12717321313586608,0.0,0.34190063515222263,2.543099959839912,41.972972972972975,808107.8384401114,0,0,1450,0.45379310344827584,0.11655172413793104,0.22620689655172413,0.439209726443769,1.0,0.5772413793103448,0.5137931034482759,1.9463087248322148,0.000689655172413793,0.0,0.05448275862068966,0.05167173252279635,0.1242603550295858,0.15501519756838905,2.6359905505031773,0,0,5.876111111111111,7,2,0,0.0,1,746,465,97,97,0,0.37667560321715815,0.0,1.8238296740109687,0.0,0,0.0,155,1,0.4356578947368419,12.620619769119768,8.528249063860304,0.02857142857142857,68.0,14.635135135135135,2.271522176242705,1.800361661554308e-17,0.0,0.0,0
LRM1922,3127,1094,2033,1203,549,362,0,219,0.3847137831787656,0.0700351774864087,0.175567636712504,0.11576590981771666,0.0,0.0,1.8612551563363895,42.25675675675676,765557.9533820841,0,0,1914,0.4341692789968652,0.11233019853709508,0.22466039707419017,0.4332129963898917,1.0,0.5919540229885057,0.43260188087774293,2.3115942028985508,0.0005224660397074191,0.0,0.050156739811912224,0.06377858002406739,0.17674418604651163,0.18531889290012032,2.3354960303712757,0,0,9.316666666666666,0,1,0,0.0,1,649,368,13,13,0,0.43297380585516176,0.0,1.3810566620350646,0.0,0,0.0,206,1,0.28087993421052637,8.816211153682417,8.986028779001447,0.04980842911877394,44.0,9.5,2.308138430788228,6.00120553851436e-18,0.0,0.0,0
LRS2996,4550,1592,2958,1782,812,583,0,373,0.39164835164835166,0.08197802197802198,0.17846153846153845,0.12813186813186814,0.0,0.0,1.9078572995884993,61.486486486486484,596101.4591708543,0,0,8621,0.44507597726481846,0.11553184085372926,0.2282797819278506,0.4878811571540266,1.0,0.5761512585546921,0.23976336851873334,4.170778906627963,0.00011599582415033058,0.0017399373622549589,0.02923094768588331,0.09799322387281731,0.24397590361445784,0.23351576752671357,0.5695967434090403,0,0,11.479166666666666,2,4,0,0.0,1,697,415,47,47,7,0.40459110473457677,0.010043041606886656,1.24622624485867,1.0,0,0.0,786,1,3.5368421052631582,14.160345751633988,8.418914309306661,0.010588235294117647,183.0,41.7027027027027,0.7868315964022172,1.9203857723245952e-16,4.0,0.0012961762799740765,0
LSL0001,12468,4355,8113,6450,0,2126,0,755,0.5173243503368624,0.06055502085338466,0.0,0.17051652229708053,0.0,0.0,1.5930398693606755,168.48648648648648,748462.4831228473,0,0,2055,0.41654501216545015,0.11192214111922141,0.21265206812652068,0.4462616822429907,1.0,0.5557177615571777,0.34257907542579075,2.919034090909091,0.00048661800486618007,0.0,0.06034063260340632,0.07126168224299065,0.15217391304347827,0.1705607476635514,1.656044657790052,0,0,7.424537037037037,4,3,0,0.0,1,729,455,92,92,0,0.37585733882030176,0.0,2.595618606382924,0.0,0,0.0,301,1,9.050575657894736,11.112094907407407,9.245752003881488,0.041666666666666664,42.0,9.824324324324325,1.9453710051906017,-9.601928861622976e-17,0.0,0.0,0
LTH1795,3420,1215,2205,1336,0,369,0,282,0.3906432748538012,0.0824561403508772,0.0,0.10789473684210527,0.0,0.07527782268002607,1.841300532676096,46.21621621621622,580611.9934156379,0,0,384,0.3723958333333333,0.12239583333333333,0.18229166666666666,0.46153846153846156,1.0,0.4739583333333333,0.4166666666666667,2.4,0.0026041666666666665,0.0,0.013020833333333334,0.07692307692307693,0.2553191489361702,0.15384615384615385,2.9685207327521868,0,0,7.636907505910165,1,376,0,0.0,1,376,376,21,21,0,0.0,0.0,2.0,0.0,0,0.0,89,1,0.1091315789473684,4.574877136752137,7.160543871741544,0.1346153846153846,4.0,2.1311475409836067,2.4110157756775106,-1.0738222697194137e-16,0.0,0.0,0
LTW1378,3338,1154,2184,836,571,283,143,205,0.2504493708807669,0.06141402037147993,0.17106051527860994,0.0847813061713601,0.042840023966446976,1.6610364445784798,2.664846716464238,45.108108108108105,641909.3734835355,0,0,248,0.25,0.10080645161290322,0.16532258064516128,0.27419354838709675,1.0,0.45161290322580644,0.4717741935483871,2.1196581196581197,0.004032258064516129,0.056451612903225805,0.012096774193548387,0.06451612903225806,0.2,0.12903225806451613,3.767523161074232,0,0,8.133333333333333,0,1,0,0.0,1,748,449,62,62,0,0.3997326203208556,0.0,3.2280837491239334,0.0,0,0.0,94,1,1.4210526315789478,0.5396551081282626,0.47960163772556175,0.10738255033557047,8.0,2.403225806451613,2.039193632925673,-5.0139104337910294e-17,0.0,0.0,0
LTW1441,3836,1362,2474,1432,957,227,515,186,0.3733055265901981,0.048488008342022944,0.2494786235662148,0.05917622523461939,0.13425443169968718,1.545058607432889,1.6893407010239367,54.8,165736.2261380323,197,197,679,0.20176730486008837,0.18262150220913106,0.13843888070692195,0.18248175182481752,1.0,0.37702503681885124,0.4167893961708395,2.3992932862190814,0.0014727540500736377,0.12812960235640647,0.011782032400589101,0.029197080291970802,0.08870967741935484,0.11678832116788321,3.259131996301514,21,21,10.073979591836734,0,392,0,0.0,0,392,392,1,1,0,0.0,0.0,1.0,0.0,40,40.0,274,1,0.004810855263157892,9.912337829158638,9.19107186583666,0.011560693641618497,0.0,5.857142857142857,3.237231115542656,1.578102727860044e-16,0.0,0.0,38
LUG2205,349,119,230,128,59,71,4,11,0.3667621776504298,0.03151862464183381,0.16905444126074498,0.2034383954154728,0.011461318051575931,0.0,1.0,4.716216216216216,1229057.0924369749,0,0,1643,0.4540474741326841,0.10955569080949483,0.22580645161290322,0.46648793565683644,1.0,0.5952525867315885,0.3493609251369446,2.862369337979094,0.0006086427267194157,0.0006086427267194157,0.04808277541083384,0.09249329758713137,0.2833333333333333,0.19839142091152814,2.265456810238585,0,0,11.090666666666667,7,5,0,0.0,1,761,478,101,101,171,0.3718791064388962,0.22470433639947437,1.7086468238504695,2.423606268196281,0,0.0,137,1,6.745714638157895,13.014944444444446,9.076990594340328,0.04,21.0,5.027777777777778,3.5212026754147585,6.167905692361981e-17,1.0,0.0027624309392265192,0
LUK1182,3124,1100,2024,985,483,185,0,202,0.3153008962868118,0.0646606914212548,0.15460947503201025,0.05921895006402049,0.0,0.0,1.8109941076730387,42.21621621621622,240283.61909090908,0,0,8909,0.44909641935121786,0.1123582893702997,0.22729823773711977,0.4886278430392402,1.0,0.5759344483106971,0.20069592546862722,4.982662192393736,0.00011224604332697273,0.0,0.08586822314513413,0.10197450637340665,0.25074925074925075,0.24793801549612596,0.6756786103261827,0,0,10.475781481481482,2,375,4,0.010666666666666666,1,375,375,20,20,0,0.0,0.0,1.0,0.0,0,0.0,822,1,1.035266447368421,10.779963383228713,8.504259394561126,0.012071463061323033,177.0,41.189189189189186,0.6772450424111522,5.761157316973786e-16,0.0,0.0,0
LVH1790,3147,1089,2058,1094,520,294,0,266,0.3476326660311408,0.08452494439148395,0.1652367333968859,0.09342230695900858,0.0,0.0,1.9643103578595806,42.527027027027025,578309.2185491277,0,0,350,0.37714285714285717,0.12571428571428572,0.19428571428571428,0.4393939393939394,1.0,0.48857142857142855,0.42857142857142855,2.3333333333333335,0.002857142857142857,0.0,0.02857142857142857,0.06818181818181818,0.25,0.15151515151515152,3.5687321357316484,0,0,11.033333333333333,0,1,0,0.0,1,646,373,16,16,0,0.42260061919504643,0.0,1.3319368713374682,0.0,0,0.0,77,1,2.275875,2.4056801994301993,5.352096306854051,0.16666666666666666,5.0,2.0526315789473686,3.285359268986543,-1.4608197692436271e-16,0.0,0.0,0
LWB2851,428,157,271,162,85,56,74,64,0.37850467289719625,0.14953271028037382,0.1985981308411215,0.1308411214953271,0.17289719626168223,0.8453718816806827,2.2101148979887344,5.706666666666667,481719.0127388535,0,0,526,0.46387832699619774,0.11787072243346007,0.20152091254752852,0.4344262295081967,1.0,0.5817490494296578,0.41825095057034223,2.390909090909091,0.0019011406844106464,0.24334600760456274,0.03612167300380228,0.06967213114754098,0.14516129032258066,0.16393442622950818,3.0457034334319455,0,0,9.233333333333333,0,1,0,0.0,1,803,453,11,11,0,0.43586550435865506,0.0,1.4259376053044122,0.0,0,0.0,52,1,2.308100328947369,0.9495337301587302,3.1398172878864665,0.21428571428571427,6.0,2.3174603174603177,2.508173119682096,-1.295260195396016e-16,0.0,0.0,0
LXC0839,352,124,228,98,72,69,4,20,0.2784090909090909,0.056818181818181816,0.20454545454545456,0.19602272727272727,0.011363636363636364,0.0,1.9079207858470923,4.756756756756757,1532453.1612903227,0,0,941,0.2454835281615303,0.15090329436769395,0.21785334750265675,0.21212121212121213,1.0,0.5260361317747078,0.4952178533475027,2.01931330472103,0.0010626992561105207,0.008501594048884165,0.061636556854410204,0.0735930735930736,0.14084507042253522,0.21212121212121213,3.34858295531691,0,0,11.433333333333334,0,1,0,0.0,1,732,456,87,87,0,0.3770491803278688,0.0,1.1704797414991661,0.0,0,0.0,255,1,0.0,7.881630015432099,9.249828398384379,0.0763888888888889,44.0,9.743243243243244,2.3537269366995126,-2.7605545477166054e-16,2.0,0.0027739251040221915,0
LXE2139,2704,939,1765,852,481,237,462,270,0.3150887573964497,0.09985207100591716,0.1778846153846154,0.08764792899408284,0.17085798816568049,1.2958466307233343,2.716454145885157,51.0188679245283,548770.3716719914,9,9,450,0.4222222222222222,0.1111111111111111,0.2222222222222222,0.45263157894736844,1.0,0.5533333333333333,0.4022222222222222,2.4861878453038675,0.0022222222222222222,0.12666666666666668,0.03111111111111111,0.04736842105263158,0.18,0.19473684210526315,3.320793699067534,2,2,9.066666666666666,0,1,0,0.0,1,618,371,60,60,0,0.39967637540453077,0.0,1.3168372726668103,0.0,3,3.0,65,1,1.733203125,0.4966858974358974,0.4329153818092409,0.17692307692307693,0.0,2.8260869565217392,2.1440932712528173,-9.654113257610057e-17,0.0,0.0,2
LYB3419,4901,1753,3148,1420,1264,417,70,269,0.28973678841052847,0.05488675780452969,0.257906549683738,0.08508467659661294,0.014282799428688023,1.3551589169005238,2.204088175151064,66.22972972972973,622017.464346834,0,0,735,0.3768707482993197,0.09523809523809523,0.22312925170068026,0.4729241877256318,1.0,0.527891156462585,0.4108843537414966,2.433774834437086,0.0013605442176870747,0.005442176870748299,0.04625850340136054,0.06859205776173286,0.17142857142857143,0.18411552346570398,2.8161364470996157,0,0,7.738333988469601,2,424,0,0.0,1,424,424,58,58,0,0.0,0.0,2.5814049112429975,0.0,0,0.0,146,1,0.8703947368421053,5.21044901065449,7.87076605812614,0.1004566210045662,27.0,5.178082191780822,2.7165963655345595,-1.1558486283768752e-16,0.0,0.0,0
LYS3814,1037,356,681,423,0,116,0,79,0.40790742526518803,0.07618129218900675,0.0,0.11186113789778207,0.0,0.0,1.9886206289427142,14.013513513513514,708069.2556179776,0,0,132,0.3787878787878788,0.11363636363636363,0.18181818181818182,0.4,1.0,0.5075757575757576,0.5151515151515151,1.9411764705882353,0.007575757575757576,0.0,0.06060606060606061,0.04,0.26666666666666666,0.16,3.55096077718891,0,0,10.1,0,1,0,0.0,1,752,468,91,91,9,0.3776595744680851,0.011968085106382979,1.8032207675258727,1.0,0,0.0,30,1,0.3386842105263158,0.5076066666666667,0.5367978680518042,0.136,6.0,2.232142857142857,2.9457616733620333,-6.938893903907228e-17,0.0,0.0,0
LZM0306,408,144,264,133,0,62,59,30,0.32598039215686275,0.07352941176470588,0.0,0.15196078431372548,0.14460784313725492,1.0,2.646785881842875,5.513513513513513,1264210.6041666667,0,0,702,0.3903133903133903,0.1168091168091168,0.22934472934472935,0.38686131386861317,1.0,0.5911680911680912,0.6082621082621082,1.6440281030444965,0.0014245014245014246,0.1467236467236467,0.0641025641025641,0.05474452554744526,0.12195121951219512,0.09854014598540146,3.246263772365376,0,0,7.14995024875622,1,469,0,0.0,1,469,469,44,44,0,0.0,0.0,3.3108265744696337,0.0,0,0.0,99,1,0.35165624999999995,10.436289682539682,9.433174136625954,0.02830188679245283,194.0,44.770270270270274,1.892041532048289,-4.6809403200412e-16,0.0,0.0,0
