user,email_nb_emails,email_nb_emails_sent,email_nb_emails_viewed,email_nb_external,email_nb_bcc,email_nb_external_with_attachment,email_nb_after_hours_or_weekend,email_nb_emails_has_suspicious_content,email_external_ratio,email_suspicious_content_ratio,email_bcc_email_ratio,email_external_email_with_attachment_ratio,email_after_hours_or_weekend_ratio,email_max_zscore_emails,email_max_zscore_emails_sent,email_avg_emails_per_week,email_avg_size_sent_email,email_nb_emails_last_month,email_nb_activity_email_after_leaving,email_nb_email_not_main_pc,email_nb_email_not_main_pc_ratio,email_zscore_last_month,file_nb_file_events,file_copy_ratio,file_write_ratio,file_delete_ratio,file_copy_to_removable_ratio,file_from_removable_ratio,file_unique_files_ratio,file_events_per_file,file_pc_usage_ratio,file_off_hours_ratio,file_suspicious_file_content_ratio,file_open_then_copy_ratio,file_write_then_delete_ratio,file_copy_then_delete_ratio,file_max_zscore_file_activity,file_nb_file_last_month,file_nb_file_after_leaving,file_nb_file_not_main_pc,file_nb_file_not_main_pc_ratio,file_zscore_last_month,logon_average_session_duration,logon_session_duration_variability,logon_nb_sessions,logon_nb_short_sessions,logon_ratio_short_sessions,logon_used_multi_pc_simultaneously,logon_nb_logon,logon_nb_logoff,logon_nb_pc_used,logon_nb_pc_used_logon,logon_nb_after_hours_logon,logon_unclosed_session_ratio,logon_after_hours_logon_ratio,logon_max_zscore_logon,logon_max_zscore_logon_after_hours,logon_nb_logon_last_month,logon_nb_logon_after_leaving,logon_nb_logon_not_main_pc,logon_nb_logon_not_main_pc_ratio,logon_zscore_last_month,decoy_file_nb_access_decoy_file,decoy_file_nb_pc_decoy_file,psycho_ocean_risk_score,device_nb_device_conn,device_con_duration_avg,device_con_duration_std,device_ratio_short_device_conn_interval,device_nb_device_conn_last_month,device_avg_device_conn_per_week,device_max_zscore_device_week,device_avg_zscore_device_week,device_nb_device_conn_after_hours,device_ratio_device_conn_after_hours,device_nb_device_activity_after_leaving,device_nb_device_not_main_pc,device_nb_device_not_main_pc_ratio,device_zscore_last_month,ldap_zscore_departure,http_total_activity,http_total_weighted_activity,http_job_weighted_activity,http_avg_requests_per_day,http_total_keyword_flags,http_upload_ratio,http_download_ratio,http_off_hours_ratio,http_weekend_activity_ratio,http_last_month_activity,http_last_month_zscore,http_max_zscore_activity,http_post_departure_activity,http_sus_domain_ratio,http_unique_domains,http_job_search_score
MHS2634,3104,1096,2008,986,549,331,0,12,0.3176546391752577,0.003865979381443299,0.17686855670103094,0.10663659793814433,0.0,0.0,3.205865059410026,41.945945945945944,629904.8321167884,0,0,0,0.0,0.5931298258605932,104.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,10.4,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,3.864769162313074,0.0,0.0,0.0,0.0,1.3183788633569888,9.216666666666667,0,1,0,0.0,1,659,375,20,20,0,0.4309559939301973,0.0,1.3495016326603264,0.0,0,0.0,19,0.028831562974203338,0.41390795710437195,104.0,1.0,0.0018484786184210513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,33630,33630.0,980.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.05,176,0.0291
MHV1529,349,125,224,87,0,14,0,7,0.2492836676217765,0.02005730659025788,0.0,0.04011461318051576,0.0,1.0,1.782988945758601,4.716216216216216,29485.416,0,0,0,0.0,0.2988071523335984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.902949438202247,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.02840008223684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181045051401758,3560,3560.0,260.0,10.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0725,113,0.073
MIA0939,1034,369,665,343,0,64,0,6,0.3317214700193424,0.005802707930367505,0.0,0.061895551257253385,0.0,0.0,1.8899769997198865,13.972972972972974,29254.327913279132,0,0,0,0.0,0.8722564293940356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.093258426966292,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.03183305921052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567021236472421,10324,10324.0,4.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0073,68,0.0004
MIA3825,1074,366,708,389,181,111,9,45,0.3621973929236499,0.04189944134078212,0.1685288640595903,0.10335195530726257,0.008379888268156424,1.6195357316802357,2.5095415752906525,14.513513513513514,677784.8770491803,0,0,0,0.0,0.0,629.0,0.40540540540540543,0.13513513513513514,0.2178060413354531,0.4,0.5596184419713831,0.5802861685214626,1.7232876712328766,0.001589825119236884,0.003179650238473768,0.009538950715421303,0.03137254901960784,0.07058823529411765,0.09803921568627451,2.593337719420539,0.0,0.0,0.0,0.0,1.9648891601020775,10.0,0,1,0,0.0,0,645,364,1,1,0,0.4356589147286822,0.0,2.113801196994071,0.0,0,0.0,0,0.0,-1.3956703735421072,90.0,1.0,0.08130807976973685,3133.0,9.983479563923083,9.12968385024718,0.04344677769732078,178.0,42.33783783783784,2.098468305601107,-1.4402893292434464e-16,0.0,0.0,0.0,0.0,0.0,-0.46097307317715924,4.006938426723769,9828,9828.0,408.0,27.0,0,0.0,0.0,0.0,0.0082,0,0.0,1.774,0,0.001,108,0.0415
MIC2325,5233,1808,3425,1658,0,290,0,58,0.3168354672272119,0.011083508503726351,0.0,0.05541754251863176,0.0,0.0,2.16896943752419,70.71621621621621,230397.25940265486,0,0,0,0.0,0.13153113483567885,7844.0,0.31183069862315144,0.23929117797042326,0.2085670576236614,0.33156173344235484,0.5427078021417644,0.43816930137684856,2.2822228687809134,0.00012748597654258032,0.0,0.04908210096889342,0.0919869174161897,0.17368140649973363,0.23262469337694194,2.206228786399982,0.0,0.0,0.0,0.0,-0.9135563425035559,9.998408239700375,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,899.0,1.0,0.025144736842105254,3063.0,11.147824267782427,9.030470390699017,0.03933054393305439,179.0,41.391891891891895,0.6809303521672012,-5.281060873892637e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.573887841621889,57672,66208.0,2138.0,162.0,2318,0.0141,0.1057,0.0,0.0,0,0.0,0.0,0,0.0341,116,0.0323
MJA2380,8078,2838,5240,3162,1402,1090,2129,52,0.39143352314929436,0.006437236939836593,0.17355781133944045,0.1349343897004209,0.263555335479079,0.16689811962217135,2.048571925954696,107.70666666666666,723809.51726568,0,0,0,0.0,0.04245018563506768,1197.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,171.0,0.000835421888053467,0.26649958228905596,0.0,0.0,0.0,0.0,4.0329700123463015,0.0,0.0,0.0,0.0,-1.7566509666611243,8.483333333333333,0,1,0,0.0,0,879,491,1,1,0,0.44141069397042093,0.0,0.9881856873877419,0.0,0,0.0,0,0.0,0.24019223070763035,1197.0,1.0,0.004618421052631581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,93290,95331.0,2408.0,190.0,939,0.002,0.016,0.0,0.2627,0,0.0,0.0,0,0.0436,228,0.0253
MJB2167,352,123,229,112,0,27,0,5,0.3181818181818182,0.014204545454545454,0.0,0.07670454545454546,0.0,0.0,2.0,4.756756756756757,520619.1300813008,0,0,0,0.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,2.8,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,7.992041198501872,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,14.0,1.0,0.05433059210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,3560,3560.0,159.0,10.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0312,162,0.0447
MJB3866,3123,1100,2023,1136,0,283,0,32,0.3637528017931476,0.010246557796990073,0.0,0.09061799551713097,0.0,0.0,2.0967978852006843,42.2027027027027,485164.6518181818,0,0,0,0.0,0.5480550586256534,34.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,2.8333333333333335,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9815953401298856,6.920973782771536,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,34.0,1.0,0.010879934210526318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,33820,33820.0,1348.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0388,124,0.0399
MJC1471,3112,1108,2004,1029,0,263,0,26,0.3306555269922879,0.008354755784061696,0.0,0.08451156812339332,0.0,0.0,2.078014793886971,42.054054054054056,436876.1723826715,0,0,0,0.0,-0.816780234429744,78.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,8.666666666666666,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.20672455764868078,9.008333333333333,0,2,0,0.0,0,625,356,1,1,0,0.4304,0.0,0.742861969968567,0.0,0,0.0,0,0.0,0.3067258591087833,78.0,1.0,0.008765912828947365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3088359276463226,33820,33820.0,1132.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0719,188,0.0335
MJD0469,3114,1056,2058,1181,0,238,0,13,0.37925497752087345,0.004174694926140013,0.0,0.07642903018625562,0.0,0.0,2.1805408731057647,42.08108108108108,216128.90625,0,0,0,0.0,0.16333965194414118,18.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,9.065917602996254,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18.0,1.0,0.016351562500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,33725,33725.0,189.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0212,176,0.0056
MJF0334,1042,378,664,406,0,135,0,19,0.3896353166986564,0.018234165067178502,0.0,0.1295585412667946,0.0,0.0,2.414157134369803,14.08108108108108,1074449.5158730159,0,0,0,0.0,-0.6498440561375456,46.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,3.8333333333333335,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,3.73878250552983,0.0,0.0,0.0,0.0,0.0,9.053749999999999,0,80,0,0.0,0,355,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.23408229439226105,46.0,1.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630865,10324,10324.0,144.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.019,134,0.0139
MJG2304,1027,365,662,403,165,168,0,12,0.3924050632911392,0.011684518013631937,0.16066212268743915,0.16358325219084713,0.0,0.0,2.0928626299249258,13.878378378378379,1091113.1232876712,0,0,0,0.0,0.4521867351553772,3766.0,0.4394583112055231,0.11577270313329793,0.24083908656399364,0.47311178247734137,0.5793945831120553,0.29686670207116306,3.368515205724508,0.0002655337227827934,0.0,0.008497079129049389,0.08036253776435046,0.22477064220183487,0.21389728096676738,1.8923134730508315,0.0,0.0,0.0,0.0,-0.2784158290803286,10.122430555555555,6,4,0,0.0,1,729,454,86,86,0,0.3772290809327846,0.0,1.903294998959986,0.0,0,0.0,98,0.13443072702331962,-0.08937719983504075,365.0,1.0,0.0440859375,1103.0,8.87974420463629,10.027343576938557,0.09712230215827339,63.0,14.905405405405405,1.6097038034155777,4.800964430811488e-17,0.0,0.0,0.0,0.0,0.0,-0.38141072078670585,3.358150856822424,10324,10324.0,301.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0409,152,0.0292
MJH3822,1047,359,688,323,0,62,0,46,0.30850047755491883,0.04393505253104107,0.0,0.05921680993314231,0.0,0.0,2.673319478164399,14.14864864864865,288556.930362117,0,0,0,0.0,0.6198558796005809,18.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,2.25,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.034550561797753,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18.0,1.0,0.004927734374999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,10324,10324.0,2.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0069,66,0.0002
MJK0037,4893,1720,3173,1810,835,537,14,40,0.36991620682607806,0.008174943797261395,0.1706519517678316,0.10974862047823421,0.002861230329041488,0.0,1.6963247708311338,66.12162162162163,668531.5174418605,0,0,0,0.0,-0.03977419323693984,420.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,84.0,0.002380952380952381,0.002380952380952381,0.0,0.0,0.0,0.0,2.9521231876803657,0.0,0.0,0.0,0.0,0.1674958591813325,12.822222222222223,5,4,0,0.0,1,669,385,28,28,0,0.42451420029895365,0.0,1.3820329326612062,0.0,0,0.0,27,0.04035874439461883,0.5139367752753781,420.0,1.0,0.035726480263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,51051,58020.0,685.0,143.0,2627,0.0113,0.1026,0.0,0.0028,0,0.0,0.0,0,0.0435,239,0.0118
MJM3657,347,129,218,125,67,61,0,6,0.36023054755043227,0.01729106628242075,0.1930835734870317,0.17579250720461095,0.0,0.0,1.8631061855499642,4.6891891891891895,1219275.1240310078,0,0,0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0.09027777777777778,11.076923076923077,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,3.2393003196700154,0.0,0.0,0.0,0.0,-1.2140178546918845,11.108333333333334,0,2,0,0.0,1,660,378,23,23,0,0.42727272727272725,0.0,1.3445810721951612,0.0,0,0.0,22,0.03333333333333333,-0.7453559924999298,144.0,1.0,0.009730263157894738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339107,3204,4667.0,200.0,9.0,397,0.0527,0.2984,0.0,0.0,0,0.0,0.0,0,0.0571,79,0.0429
MJP2421,4818,1687,3131,1817,0,223,0,65,0.3771274387712744,0.013491075134910751,0.0,0.046284765462847655,0.0,0.0,1.9509301413225526,65.10810810810811,30124.194427978662,0,0,0,0.0,0.9028289727756884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.832771535580525,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.002797697368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,50908,50908.0,4285.0,143.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0597,243,0.0842
MJR0244,3142,1090,2052,1113,0,116,0,14,0.3542329726288988,0.004455760661998727,0.0,0.036919159770846595,0.0,0.0,1.9809315263679255,42.45945945945946,29349.550458715596,0,0,0,0.0,0.539017123049251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.088623595505618,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,33820,33820.0,510.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0604,283,0.0151
MJS0832,1029,354,675,387,0,58,0,5,0.3760932944606414,0.004859086491739553,0.0,0.056365403304178816,0.0,0.0,2.4399867892372415,13.905405405405405,29531.666666666668,0,0,0,0.0,0.7733088933397007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0188202247191,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.04950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571208103423586,10295,10295.0,51.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0081,179,0.005
MJS1251,3112,1086,2026,959,0,192,0,21,0.30816195372750643,0.006748071979434447,0.0,0.061696658097686374,0.0,0.0,2.4145636841885945,42.054054054054056,213818.78453038674,0,0,0,0.0,0.743322567236977,14.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,2.8,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8987170342729173,10.046254681647941,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,14.0,1.0,0.046844161184210524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630865,33725,33725.0,175.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0279,218,0.0052
MJS3720,399,145,254,146,76,42,15,2,0.3659147869674185,0.005012531328320802,0.19047619047619047,0.10526315789473684,0.03759398496240601,0.02779923608748833,1.026478707321962,66.5,880630.1379310344,105,105,0,0.0,0.0,63.0,0.31746031746031744,0.06349206349206349,0.1746031746031746,0.55,0.42857142857142855,0.5714285714285714,1.75,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.0,0.25,0.15,2.068448938856898,25.0,25.0,0.0,0.0,0.0,13.11138888888889,3,4,0,0.0,1,58,35,8,8,11,0.39655172413793105,0.1896551724137931,1.4969481148445274,1.5,23,23.0,7,0.1206896551724138,0.0,21.0,1.0,0.0006661184210526311,31.0,0.6514605734767025,0.5630824966043712,0.12903225806451613,0.0,5.166666666666667,1.1443442705426583,-2.0354088784794536e-16,0.0,0.0,18.0,0.0,0.0,0.0,4.006938426723769,4284,4284.0,33.0,153.0,0,0.0,0.0,0.004,0.0,3060,1.0,0.0,1224,0.0005,123,0.0077
MJW2032,206,75,131,77,45,25,0,0,0.3737864077669903,0.0,0.21844660194174756,0.12135922330097088,0.0,0.20761369963434992,1.3130643285972254,41.2,747660.7733333333,35,35,0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,1.8505830254940132,22.0,22.0,0.0,0.0,0.0,7.133333333333334,0,1,0,0.0,1,46,27,4,4,0,0.41304347826086957,0.0,1.3483997249264843,0.0,11,11.0,3,0.06521739130434782,0.0,44.0,1.0,0.018977713815789478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2571030311009037,2280,2366.0,10.0,95.0,38,0.0031,0.0285,0.0,0.0,1900,1.0,0.0,380,0.0004,81,0.0042
MKC1094,3145,1124,2021,1113,0,376,0,20,0.35389507154213035,0.006359300476947536,0.0,0.11955484896661367,0.0,0.0,2.1752819420544105,42.5,838583.3300711744,0,0,0,0.0,0.6641243561870923,121.0,0.0,0.0,0.0,0.0,0.0,0.14049586776859505,7.117647058823529,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,3.208903323749703,0.0,0.0,0.0,0.0,1.5183882396474924,8.995177902621723,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,121.0,1.0,0.0038634868421052624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,33820,33820.0,1529.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.076,250,0.0452
MKC2767,3107,1090,2017,1016,0,174,9,15,0.3270035403926617,0.00482780817508851,0.0,0.05600257483102671,0.002896684905053106,0.2622079424095439,1.5193581448019675,41.986486486486484,208408.11192660552,0,0,0,0.0,0.37093848186285383,84.0,0.0,0.0,0.0,0.0,0.0,0.15476190476190477,6.461538461538462,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.0,3.9707262140150967,0.0,0.0,0.0,0.0,3.057883148625753,7.433333333333334,0,1,0,0.0,0,661,382,1,1,19,0.42208774583963693,0.028744326777609682,1.3157779192286778,2.0,0,0.0,0,0.0,-1.6583737267011107,84.0,1.0,0.05707302631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,33820,34214.0,484.0,95.0,53,0.0034,0.0015,0.0093,0.0,0,0.0,0.0,0,0.02,136,0.0141
MKD1004,6238,2184,4054,2185,0,253,0,27,0.3502725232446297,0.004328310355883296,0.0,0.040557871112536066,0.0,0.0,2.0152072878628977,84.29729729729729,30071.661172161173,0,0,0,0.0,0.12058933722420899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.103417602996254,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0006907894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,67450,67450.0,1007.0,190.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0444,210,0.0149
MKH1959,3137,1121,2016,1252,0,146,221,10,0.3991074274784826,0.0031877590054191903,0.0,0.04654128147912018,0.0704494740197641,0.0,2.048484400590542,42.391891891891895,30417.63157894737,0,0,0,0.0,0.2257388105737829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.058286516853933,0,356,0,0.0,0,356,356,1,1,356,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.03966513157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,33820,33820.0,1037.0,95.0,0,0.0,0.0,0.0673,0.0,0,0.0,0.0,0,0.0395,216,0.0307
MKJ1574,348,122,226,110,64,34,3,4,0.3160919540229885,0.011494252873563218,0.1839080459770115,0.09770114942528736,0.008620689655172414,0.0,1.8549297375399942,4.702702702702703,425457.5,0,0,0,0.0,0.914459913718425,347.0,0.25360230547550433,0.2420749279538905,0.1844380403458213,0.3181818181818182,0.46397694524495675,0.6080691642651297,1.6445497630331753,0.002881844380403458,0.002881844380403458,0.0345821325648415,0.06818181818181818,0.09523809523809523,0.11363636363636363,4.640241794807051,0.0,0.0,0.0,0.0,-0.06536273477825852,12.2,0,1,0,0.0,1,666,390,34,34,0,0.4144144144144144,0.0,1.2808003116029631,0.0,0,0.0,34,0.05105105105105105,-0.6971718617819326,74.0,1.0,0.06170131578947367,368.0,6.48477366255144,8.83654622392544,0.11851851851851852,19.0,5.111111111111111,2.6633502104369122,1.7433970933566911e-16,0.0,0.0,0.0,0.0,0.0,-0.5323091306991999,3.181045051401758,3550,5032.0,274.0,10.0,724,0.0397,0.2983,0.1473,0.0,0,0.0,0.0,0,0.0501,117,0.0545
MKM0647,3486,1252,2234,1374,0,211,0,35,0.39414802065404475,0.010040160642570281,0.0,0.060527825588066554,0.0,0.0,2.349119517648591,47.108108108108105,262298.7579872204,0,0,0,0.0,0.4659008603740897,930.0,0.44408602150537635,0.09462365591397849,0.23548387096774193,0.4648910411622276,0.5913978494623656,0.4204301075268817,2.3785166240409206,0.001075268817204301,0.0,0.002150537634408602,0.09685230024213075,0.17045454545454544,0.17433414043583534,2.8505377867180597,0.0,0.0,0.0,0.0,0.8727341873893033,9.25,0,1,0,0.0,1,672,388,33,33,0,0.4226190476190476,0.0,1.344581072195161,0.0,0,0.0,32,0.047619047619047616,-0.11786477274340736,100.0,1.0,0.0019644325657894733,362.0,11.062050505050506,10.081366649527615,0.05454545454545454,21.0,4.958904109589041,2.2835679247837466,-1.3991851817193753e-16,0.0,0.0,0.0,0.0,0.0,-0.13995941765246817,3.3581508568224243,17088,17088.0,127.0,48.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0438,198,0.0074
MKM1993,3106,1113,1993,1137,0,371,0,14,0.3660656793303284,0.004507405022537025,0.0,0.11944623309723117,0.0,0.0,1.9890643409820175,41.972972972972975,795992.4725965858,0,0,0,0.0,0.3856100678384439,58.0,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,8.285714285714286,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.6134763044817138,11.316666666666666,0,1,0,0.0,0,643,356,1,1,0,0.4463452566096423,0.0,0.7384992353727511,0.0,0,0.0,0,0.0,-0.34443531986418824,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,33820,33820.0,198.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.1037,257,0.0059
MKN3375,5206,1828,3378,1624,0,340,0,29,0.3119477525931617,0.005570495582020745,0.0,0.06530925854782943,0.0,0.0,2.172389884466864,70.35135135135135,392217.7571115974,0,0,0,0.0,0.15233546451276972,72.0,0.0,0.0,0.0,0.0,0.0,0.1527777777777778,6.545454545454546,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.8690861746192036,10.05688202247191,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,72.0,1.0,0.022796052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.072486117164883,57672,57672.0,2601.0,162.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0003,107,0.0451
