user,email_external_ratio,email_suspicious_content_ratio,email_bcc_email_ratio,email_external_email_with_attachment_ratio,email_after_hours_or_weekend_ratio,email_max_zscore_emails,email_avg_emails_per_week,email_avg_size_sent_email,email_zscore_last_month,file_copy_ratio,file_write_ratio,file_delete_ratio,file_copy_to_removable_ratio,file_from_removable_ratio,file_events_per_file,file_off_hours_ratio,file_suspicious_file_content_ratio,file_open_then_copy_ratio,file_copy_then_delete_ratio,file_max_zscore_file_activity,file_zscore_last_month,logon_average_session_duration,logon_session_duration_variability,logon_ratio_short_sessions,logon_used_multi_pc_simultaneously,logon_unclosed_session_ratio,logon_after_hours_logon_ratio,logon_max_zscore_logon,logon_max_zscore_logon_after_hours,logon_zscore_last_month,decoy_file_nb_access_decoy_file,psycho_ocean_risk_score,device_con_duration_avg,device_con_duration_std,device_ratio_short_device_conn_interval,device_avg_device_conn_per_week,device_max_zscore_device_week,device_ratio_device_conn_after_hours,device_zscore_last_month,ldap_zscore_departure,http_avg_requests_per_day,http_total_keyword_flags,http_upload_ratio,http_download_ratio,http_off_hours_ratio,http_last_month_zscore,http_max_zscore_activity,http_sus_domain_ratio,http_unique_domains,http_job_search_score,users_post_departure_activity,users_pre_departure_ratio,users_activity_not_main_pc_ratio
LAH3026,0.374331550802139,0.0047058823529411,0.1685561497326203,0.0971122994652406,0.0,0.0,65.84507042253522,568945.1320049813,-12.43947055970232,0.443035001174536,0.1163965233732675,0.2273901808785529,0.5079533404029692,0.567888184167254,3.9001374255611534,0.0,0.1188630490956072,0.0848356309650053,0.217391304347826,0.5859588365100541,-9.747646837509446,8.15,0,0.0,1,0.4213938411669368,0.0,1.5327512519577864,0.0,-12.072756316877484,772.0,0.0072809210526315,9.142485585402252,9.297243554909237,0.0115995115995116,38.33802816901409,1.0197702603419887,0.0,-13.029247930590191,2.173067468400883,143.0,130,0.002,0.0041,0.0,-0.2737,0.0,0.0215,232,0.0184,1209.0,0.04847528755877533,0.0259319286871961
LAL1956,0.4131603922809237,0.0120215121796899,0.0,0.0651692502372666,0.0790888959190129,0.0,42.71621621621622,222370.07008086253,0.0502349794749962,0.0,0.0,0.0,0.0,0.0,2.4,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,11.010955056179776,0,0.0,0,0.0,1.0,0.0,0.0,0.0,12.0,0.0020131578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,95.0,0,0.0,0.0,0.0648,0.0,0.0,0.013,211,0.0245,0.0,0.0,0.0
LAN1329,0.3198433420365535,0.0039164490861618,0.2532637075718015,0.0946475195822454,0.283289817232376,0.054950414828165,58.92307692307692,676867.3416988417,-2.127861927645033,0.1333333333333333,0.1194444444444444,0.0861111111111111,0.2916666666666667,0.2666666666666666,2.903225806451613,0.3638888888888889,0.0166666666666666,0.125,0.1041666666666666,1.7191822081245385,1.871550881676131,8.333333333333334,0,0.0,0,0.4233333333333333,0.0,0.5574113893516776,0.0,-1.979898987322333,207.0,0.0295263157894736,0.4539491475602586,0.4166888844085427,0.1693121693121693,7.56,2.591946323738281,0.0,0.6269931364220769,2.3088359276463226,95.0,317,0.0064,0.0373,0.2849,-0.7276,0.0,0.0215,152,0.0136,3018.0,0.16254473585812723,0.0
LAN2608,0.3776223776223776,0.0050858232676414,0.0,0.1026700572155117,0.0,0.0,42.51351351351352,618860.4976787373,0.3018335095868725,0.0,0.0,0.0,0.0,0.0,14.77777777777778,0.0,0.0,0.0,0.0,2.598076211353316,-0.6144158865425463,7.569547964113181,3,0.0,1,0.0,0.0,2.210593197231593,0.0,0.0,133.0,0.0185361842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0342,223,0.0185,0.0,0.0,0.2629399585921325
LAO2771,0.3817589576547231,0.0026058631921824,0.0,0.063843648208469,0.0,0.0847564952213206,41.48648648648648,214114.3823529412,0.593035659297308,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,2.0,0.4060234875764801,7.10182584269663,0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0087557565789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0322,173,0.0164,0.0,0.0,0.0
LAR0625,0.3553348285805831,0.0102531239987183,0.0,0.0919577058635052,0.0,0.1748884135218497,42.17567567567568,586755.0466853408,0.7995095632393716,0.0,0.0,0.0,0.0,0.0,4.375,0.0,0.0,0.0,0.0,1.0,-1.0,11.216666666666669,0,0.0,1,0.3745072273324573,0.0210249671484888,1.6863145560338255,1.0,-0.4982728791224396,35.0,0.0351577302631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,90.0,0,0.0,0.0,0.0027,0.0,0.0,0.0508,150,0.1027,0.0,0.0,0.1366622864651774
LAS3757,0.3202676864244742,0.0019120458891013,0.0,0.0717017208413001,0.0,0.0,14.135135135135137,200618.6081081081,0.3205990110871589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083520599250935,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0035191406249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0004,90,0.0072,0.0,0.0,0.0
LAV1050,0.399203187250996,0.0023904382470119,0.0,0.0780876494023904,0.0,0.0,51.224489795918366,473964.7293844367,-18.51404419359085,0.0,0.0,0.0,0.0,0.0,12.444444444444445,0.0,0.0,0.0,0.0,2.6790764454457854,-2.050322329793771,2.2513201940900665,3,0.1776251226692836,1,0.0,0.4769381746810598,2.1800613095250485,3.2505804269471144,-9.071043452071915,112.0,0.04021875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9977072280098485,114.0,0,0.0,0.0,0.0,-0.2215,0.0,0.0225,194,0.0004,669.0,0.07788508757570797,0.7684003925417076
LAW1407,0.4186343331206126,0.0063816209317166,0.0,0.0918953414167198,0.0,0.0,42.35135135135136,451812.2194674013,-0.3259576949886862,0.0,0.0,0.0,0.0,0.0,4.866666666666666,0.0,0.0,0.0,0.0,3.856016248149155,1.9432508268938875,10.096488764044944,0,0.0,0,0.0,0.0,0.0,0.0,0.0,73.0,0.0242082236842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0008,81,0.0558,0.0,0.0,0.0
LBB0453,0.4002361275088548,0.0045538876707707,0.1693371563501433,0.12430426716141,0.180468881767583,0.9421419089244936,79.05333333333333,628127.0246495892,-0.8599564807925978,0.0,0.0,0.0,0.0,0.0,7.818181818181818,0.1627906976744186,0.0,0.0,0.0,4.471461577259939,0.8609952040010104,9.449136862184073,2,0.0042918454935622,1,0.0,0.0,2.275826475552792,0.0,-1.7134117475124775,86.0,0.0438805509868421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,143.0,0,0.0,0.0,0.1789,0.0,0.9059,0.0364,233,0.0151,0.0,0.0,0.0622317596566523
LBC0194,0.3213946117274168,0.0053882725832012,0.0,0.0570522979397781,0.0,0.0,42.63513513513514,30679.65898617512,0.6637273390350321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01760299625468,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011546052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339102,95.0,0,0.0,0.0,0.0547,0.0,0.0,0.0152,77,0.0204,0.0,0.0,0.0
LBF1992,0.358647096362476,0.0102105934907466,0.0,0.076260370134014,0.0,0.0,42.35135135135136,421640.9816176471,-0.410328356665882,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,4.0,-0.3610713126747626,11.074344569288389,0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0115904605263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,95.0,0,0.0,0.0,0.0,0.0,0.0,0.1345,176,0.0809,0.0,0.0,0.0
LBG0407,0.3415602836879433,0.0096453900709219,0.1733333333333333,0.0439716312056737,0.0056737588652482,1.614910465195759,47.63513513513514,180588.7747385358,0.0,0.1416837782340862,0.3737166324435318,0.0698151950718685,0.391304347826087,0.2689938398357289,1.783882783882784,0.0,0.0636550308008213,0.0289855072463768,0.0579710144927536,4.357731646023026,-0.5976734363454366,7.332239982949702,1,0.0,1,0.0,0.0,2.0,0.0,0.3227486121839515,147.0,0.1043999999999999,7.787611111111111,10.036438416103936,0.15,2.1746031746031744,2.676708813953536,0.0,-0.6077605085114043,3.260371702837261,114.0,6139,0.0351,0.2379,0.0055,0.0,1.7158,0.0496,194,0.053,0.0,0.00013098148794970312,0.0741687979539642
LBG1670,0.3225373706400919,0.0172479877347642,0.0,0.0956305097738597,0.0442698351858949,0.0,70.51351351351352,762135.2899891186,0.883533354276346,0.0,0.0,0.0,0.0,0.0,35.285714285714285,0.0404858299595141,0.0,0.0,0.0,2.5858419149695164,-1.6015857617713043,11.45,0,0.0,0,0.4358161648177496,0.508716323296355,0.7538782770459621,0.0,0.5823253304926554,247.0,0.0290960526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,162.0,0,0.0,0.0,0.0366,0.0,0.0,0.0309,226,0.0444,0.0,0.0,0.0
LBG3911,0.3456090651558073,0.0,0.0,0.1558073654390935,0.0,0.0,4.77027027027027,927810.3492063492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.010486891385767,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0313013980263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567021236472421,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0472,168,0.0317,0.0,0.0,0.0
LBJ1723,0.3824332843034251,0.0115570498003782,0.0,0.1143097289346501,0.0,0.2214957449851652,64.3108108108108,848500.8472727273,0.3066865297150504,0.0,0.0,0.0,0.0,0.0,14.875,0.0,0.0588235294117647,0.0,0.0,3.2161975780606524,0.4964502013025531,7.2,0,0.0,0,0.4463452566096423,0.0,0.76160973820006,0.0,0.1507556722888818,119.0,0.0175115131578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,143.0,0,0.0,0.0,0.0,0.0,0.0,0.0305,163,0.0331,0.0,0.0,0.0
LBM0614,0.3633130081300813,0.002540650406504,0.1707317073170731,0.0508130081300813,0.086890243902439,3.0338993810845887,48.0,250842.16388467376,-7.34786199211924,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.0,2.0,8.00015015015015,0,0.0,0,0.0,0.0,2.0,0.0,-8.426962598121401,14.0,0.1568585526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,95.0,0,0.0,0.0,0.0856,-0.2535,3.0226,0.0013,162,0.0066,1164.0,0.09500300506568216,0.0
LBM2142,0.4000638569604087,0.0111749680715197,0.0,0.1395274584929757,0.0,0.0,42.32432432432432,928334.7454873646,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,6.181818181818182,0.0,0.0,0.0,0.0,4.0,0.0,9.013014981273407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0321957236842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1213203435596424,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0313,225,0.0177,0.0,0.0,0.0
LBM3284,0.3220338983050847,0.019774011299435,0.0,0.0621468926553672,0.0,0.0,4.783783783783784,28703.792592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93492509363296,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2182475052824793,10.0,0,0.0,0.0,0.0435,0.0,0.0,0.0483,144,0.0433,0.0,0.0,0.0
LBR1387,0.3327969102027679,0.0025748310267138,0.0,0.0920502092050209,0.0,0.0,41.98648648648648,526751.5,0.2115691497019571,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.519202184769915,0.0,8.087734082397002,0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.004875822368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0294,221,0.0313,0.0,0.0,0.0
LBW3159,0.3198470850589359,0.003185727938834,0.1691621535520866,0.0898375278751194,0.0,0.0,42.41891891891892,653204.730450782,0.84776020255325,0.0,0.0,0.0,0.0,0.0,5.368421052631579,0.0,0.0,0.0,0.0,2.53546276418555,-0.6648224953145336,6.832083333333333,4,0.0,1,0.3968926553672316,0.0,1.3587517893838428,0.0,-0.3784434620598323,102.0,0.010953947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6204390171556327,95.0,0,0.0,0.0,0.0,0.0,0.0,0.1259,196,0.0399,0.0,0.0,0.1002824858757062
LCB2041,0.39602053915276,0.0089858793324775,0.0,0.0641848523748395,0.0,0.0,42.108108108108105,30174.96900638104,0.7608001767592618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0865636704119845,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107911184210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0381,187,0.0293,0.0,0.0,0.0
LCC1108,0.30176,0.0048,0.0,0.04672,0.0,0.0,42.229729729729726,30541.378927911275,-0.9316093001947194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.101076779026217,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0524,213,0.0455,0.0,0.0,0.0
LCC1963,0.3900529587842505,0.0041446005065622,0.1701588763527515,0.118351370020723,0.2836748791158185,0.1082216458871007,57.906666666666666,561003.8185511171,0.1459800723769378,0.0,0.0,0.0,0.0,0.0,39.25,0.3842887473460722,0.0,0.0,0.0,3.302614590205775,0.983173107732273,11.1,0,0.0,1,0.4147368421052632,0.0,1.4278569641963728,0.0,-0.4736575598378924,471.0,0.0048584087171052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,100.0,47,0.0032,0.001,0.3532,0.0,0.0,0.016,172,0.0658,0.0,0.0,0.0621052631578947
LCC2503,0.3641527295676869,0.0034711265383401,0.0,0.0798359103818239,0.0,0.0,42.82432432432432,298566.6111111111,0.7291526013586271,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,11.060908239700376,0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.018042578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,95.0,0,0.0,0.0,0.0683,0.0,0.0,0.0555,222,0.0081,0.0,0.0,0.0
LCF1216,0.3410976388002553,0.0175494575622208,0.1691129546904914,0.0526483726866624,0.0,0.0,42.35135135135136,282826.5798707295,0.0520168214921968,0.3933399274645565,0.1391361688097593,0.2037586547972304,0.4199497066219614,0.5393999340586878,3.772388059701493,0.0,0.0240685789647213,0.0955574182732606,0.2615255658005029,2.7948153060426755,-0.8365445393519015,9.426311403508771,2,0.0026315789473684,1,0.0,0.0,2.0,0.0,-0.559381293530182,474.0,0.0479802631578947,6.464511904761904,8.532450758704272,0.0857142857142857,2.45,2.460179404531853,0.0,0.2872820027532436,2.6512274295105627,95.0,2415,0.0147,0.1294,0.0,0.0,0.0,0.0512,177,0.0008,0.0,0.0002221454312089648,0.0631578947368421
LCG0784,0.3482458963630512,0.0035403926617315,0.0,0.07981976182813,0.0,0.0,41.98648648648648,396698.56238532113,0.1357665294497953,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.5675303400633798,0.0,11.099157303370786,0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0326842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,95.0,0,0.0,0.0,0.0688,0.0,0.0,0.0002,121,0.0165,0.0,0.0,0.0
LCH1789,0.3211772232885476,0.0089571337172104,0.0,0.0668586052463211,0.0,0.0,42.24324324324324,432374.5897204689,0.9466039297243232,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,10.92617041198502,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0436585115131579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0456,104,0.0527,0.0,0.0,0.0
LCH2740,0.309622102254684,0.0034931724356938,0.0,0.0762146713242299,0.0,0.0,42.554054054054056,388823.4599816008,-0.5702968597488288,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,3.8873012632302,1.7320508075688774,11.004026217228464,0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0303949835526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,95.0,0,0.0,0.0,0.0,0.0,0.0,0.1684,152,0.0576,0.0,0.0,0.0
LCK1403,0.3299524564183835,0.0053882725832012,0.0,0.0659270998415214,0.0,0.180398284339659,42.63513513513514,350174.35018382355,-0.2837445617624642,0.0,0.0,0.0,0.0,0.0,3.875,0.0,0.0,0.0,0.0,3.0,-0.4472135954999579,10.416666666666666,0,0.0,0,0.4384858044164038,0.0,0.7067144163466521,0.0,-0.5768164269402961,62.0,0.0014763157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630865,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0574,209,0.0466,0.0,0.0,0.0
LCM1480,0.3221153846153846,0.0163461538461538,0.0,0.1038461538461538,0.0,0.0,14.054054054054054,1042290.825136612,0.5426587579753614,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,3.0,0.8722783759886469,9.094897003745318,0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0041210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3088359276463226,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0861,95,0.0544,0.0,0.0,0.0
LCP0344,0.3801020408163265,0.0510204081632653,0.0,0.1045918367346938,0.0892857142857142,2.0,5.297297297297297,474880.7480916031,0.8257228238447702,0.4420609462710505,0.1377305533279871,0.2195268644747393,0.4904761904761904,0.5613472333600642,3.7931558935361216,0.08771050521251,0.0517241379310344,0.0895691609977324,0.2312925170068027,1.7164988676176514,0.8635139202634133,9.116666666666667,0,0.0,0,0.4478021978021978,0.0,1.942856001095755,0.0,0.702648052522944,839.0,0.0661085526315789,8.46681307773435,9.457349349938164,0.0893355667225014,46.810810810810814,2.2759570907495803,0.0,0.2221308291596596,3.2422333806630865,10.0,506,0.0509,0.2569,0.0898,0.0,2.7198,0.0521,121,0.0472,0.0,0.011200861604738826,0.0
LCP0572,0.3742820676451818,0.0079770261646458,0.0,0.0564773452456924,0.0,0.0,42.35135135135136,30120.92,0.2991707975361107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.008005617977528,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197191611842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,95.0,0,0.0,0.0,0.008,0.0,0.0,0.0805,206,0.0017,0.0,0.0,0.0
LCR1537,0.3179190751445087,0.0057803468208092,0.0,0.0462427745664739,0.0,0.0,4.675675675675675,30198.65254237288,0.9274777915203364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.045926966292134,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399322368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5633594912943507,10.0,0,0.0,0.0,0.0,0.0,0.0,0.1121,171,0.0539,0.0,0.0,0.0
LCS3042,0.3688610240334378,0.0049634273772204,0.0,0.0843782654127481,0.0,0.0,51.729729729729726,445860.7982261641,0.0,0.0,0.0,0.0,0.0,0.0,4.555555555555555,0.0,0.0,0.0,0.0,2.0,0.0,9.55674074074074,7,0.0666666666666666,1,0.157218001168907,0.4371712448860315,1.6170797446227725,2.3539802959557488,0.837103055438056,41.0,0.0093688322368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,114.0,0,0.0,0.0,0.0,0.0,0.0,0.0652,199,0.0354,0.0,0.0,0.6347165400350672
LCT2783,0.4558823529411764,0.0,0.0,0.088235294117647,0.0,0.0,4.857142857142857,29374.51724137931,-12.124355652982146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.046135265700482,0,0.0,0,0.0,0.0,0.0,0.0,-8.082903768654761,0.0,0.0134333881578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,10.0,0,0.0,0.0,0.0,0.4539,0.0,0.0449,113,0.0043,78.0,0.2998790810157195,0.0
LCW0047,0.383150756390193,0.0096504955659885,0.0,0.1280646844027125,0.0,0.0,51.810810810810814,879023.288110868,0.581485476518507,0.3595653605531775,0.0921962462956865,0.1784655910437932,0.4880952380952381,0.4474810668422785,2.652401746724891,0.5429700362199539,0.0111952584787619,0.0714285714285714,0.2417582417582417,3.0031877851447617,0.1792247730546216,8.45021505376344,7,0.0,1,0.1686182669789227,0.4326697892271662,1.385254339953256,1.9012950231907608,0.8225657432467536,865.0,0.0,0.0368128354459289,0.0420829820792153,0.9146968139773896,13.534246575342468,1.929903231478916,0.6923076923076923,0.8408553045606931,2.748737083745107,114.0,777,0.0059,0.0364,0.0,0.0,0.0,0.0433,239,0.0579,0.0,0.0012390830785218938,2.4154362790336625
LCW3879,0.3650895140664961,0.0172634271099744,0.0,0.0965473145780051,0.0,0.0,42.270270270270274,409278.3390804598,-0.7329356384842219,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,3.0,1.04855922092678,9.999859550561798,0,0.0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0463618421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0446,172,0.0301,0.0,0.0,0.0
LDB3087,0.3533204384268214,0.0061250805931656,0.168923275306254,0.1370083816892327,0.0148291424887169,0.0,41.91891891891892,762584.9914529915,0.587297718169267,0.0,0.0,0.0,0.0,0.0,8.909090909090908,0.010204081632653,0.0,0.0,0.0,3.0,1.7528680014310738,10.466666666666669,0,0.0,0,0.4304,0.2544,0.6834464175196228,1.9181266756423208,0.0,98.0,0.0100657894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6204390171556327,95.0,0,0.0,0.0,0.0105,0.0,0.0,0.0329,131,0.0005,0.0,0.0,0.0
LDB3304,0.3407079646017699,0.0,0.1924778761061946,0.0508849557522123,0.2168141592920354,0.8971144771715659,6.026666666666666,339903.843575419,0.0,0.3219954648526077,0.2063492063492063,0.1746031746031746,0.352112676056338,0.5034013605442177,1.696153846153846,0.238095238095238,0.0204081632653061,0.0774647887323943,0.0704225352112676,3.033370188017792,0.6497729199783093,10.233333333333333,0,0.0,0,0.4356796116504854,0.0,1.4142418758071826,0.0,0.6063693939513772,78.0,0.0030532894736842,9.347792874396136,9.76646473606435,0.0869565217391304,6.986486486486487,2.0827654920870184,0.0,-2.6593914125727927,3.2422333806630874,9.0,655,0.0397,0.2915,0.2172,0.0,0.9029,0.027,142,0.0024,0.0,0.0028041751051565665,0.0
LDH0574,0.3141945773524721,0.0022328548644338,0.0,0.1023923444976076,0.0,0.0,42.36486486486486,757072.0570652174,0.3260213388620505,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,3.435733691293693,-0.8464147390303178,11.07382958801498,0,0.0,0,0.0,0.0,0.0,0.0,0.0,110.0,0.0009140624999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,95.0,0,0.0,0.0,0.0075,0.0,0.0,0.0068,76,0.0308,0.0,0.0,0.0
LDN2514,0.3892063492063492,0.0314285714285714,0.0,0.1276190476190476,0.0,0.0,42.567567567567565,896990.5177434031,-0.2284757064225107,0.3704819277108434,0.1174698795180722,0.2018072289156626,0.4878048780487805,0.5,2.228187919463087,0.0,0.0,0.056910569105691,0.1300813008130081,3.449430100624316,-0.5123050147441935,4.627916666666667,0,0.0,1,0.3634053367217281,0.0304955527318932,1.1239467771163008,2.0,-0.0710429892790738,67.0,0.0112453741776315,2.538235735735736,5.077104143179816,0.2162162162162162,2.095238095238096,2.599296139447574,0.0,0.3409971697352368,4.006938426723769,90.0,0,0.0,0.0,0.0112,0.0,0.0,0.025,218,0.1254,0.0,0.00021953294366235834,0.1473951715374841
LDW0620,0.3171905067350866,0.009300833867864,0.1677357280307889,0.0933290570878768,0.0,0.0,42.13513513513514,707910.159774436,0.3356050239489251,0.0,0.0,0.0,0.0,0.0,8.375,0.0,0.1791044776119403,0.0,0.0,3.0,1.3416407864998738,8.088888888888889,0,0.0,1,0.4208909370199692,0.0,1.2738083332651042,0.0,0.898840509856968,67.0,0.0043714021381578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997707228009848,95.0,0,0.0,0.0,0.0,0.0,0.0,0.0062,192,0.026,0.0,0.0,0.032258064516129
LDW1472,0.2914728682170542,0.0124031007751937,0.0,0.0713178294573643,0.0,0.1986290412253942,40.3125,573964.3039647577,-4.856432713837188,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,2.0,-1.9639610121239317,9.095175438596492,0,0.0,0,0.0,0.0,0.0,0.0,-4.041451884327381,14.0,0.0428203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3088359276463226,95.0,0,0.0,0.0,0.0,0.8165,0.0,0.0403,136,0.0316,1369.0,0.291514770584538,0.0
LEB1764,0.3234288719432027,0.0039442545358927,0.1646068892979227,0.1199053378911385,0.0,0.0,51.391891891891895,710227.8,0.5315301735724818,0.4372652141247182,0.1108189331329827,0.2129977460555973,0.4750859106529209,0.5514650638617581,2.2426284751474306,0.6728024042073629,0.0063861758076634,0.0687285223367697,0.211340206185567,2.6987746113205597,0.2568539523624721,8.971510416666666,5,0.0,1,0.1533101045296167,0.4256678281068525,1.783612282453101,2.207046670215328,-0.5401362800722517,346.0,0.0385460526315789,0.0379363461320647,0.043835868766464,0.8960244648318043,13.513513513513514,2.2855218624551723,0.675,-0.1107018606925119,4.00693842672377,120.0,0,0.0,0.0,0.0023,0.0,0.0,0.0078,119,0.0237,0.0,0.001078852563238099,2.596654796590898
LEC3857,0.3645491803278688,0.0040983606557377,0.0,0.0885245901639344,0.0,0.0,65.94594594594595,536850.7185840708,0.6186387229355412,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,2.5,0.0,5.704722222222222,0,0.0,1,0.3675099866844207,0.0,2.0697588423159257,0.0,-0.5081972676135884,86.0,0.0788151315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,143.0,0,0.0,0.0,0.0,0.0,0.0,0.0013,157,0.0824,0.0,0.0,0.1584553928095872
